tag	event	mode	stmfit	wall_s	node_core_s	vmhwm_gb	peak_gb	hwm_gap	nclus	nstm	nstm1	nfit	nseg	sum_npts	max_npts	load_gb	steiner_gb	stm_gb	ms_load	ms_scope	ms_flag	ms_unmerge	ms_steiner	ms_fv	ms_tgm	ms_stm	ms_fc	ms_protect	ms_refresh	ms_michel	ms_nu	ms_w_pr	ms_w_disp	ms_w_stm	ms_done	d_load	d_scope	d_flag	d_unmerge	d_steiner	d_fv	d_tgm	d_stm	d_fc	d_protect	d_refresh	d_michel	d_nu	d_w_pr	d_w_disp	d_w_stm	d_done
d30vnupost	039252_8	nu	1	82	78.188	2.73	2.730693817138672	0.0006938171386718928	460	47	6	19	19	7738	935	0.6348876953125	0.8145561218261719	0.2693748474121094	695.9	164.2	122.8	12.0	44289.8	0.3	14138.6	10297.8	167.5	61.7	446.0	4256.5	0.0	212.7	505.9	396.2	1509.0	0.635	0.000	0.000	0.000	0.815	0.000	0.000	0.269	0.000	0.000	0.000	0.422	0.000	0.186	0.139	0.000	0.090
d30vnupost	039252_9	nu	1	27	23.217	2.0	2.0	0.0	385	48	6	24	24	7077	762	0.448333740234375	0.2516632080078125	0.39704132080078125	513.8	110.5	85.5	7.5	9665.7	0.2	1492.7	6481.8	87.2	3.9	46.4	2572.9	0.0	192.7	230.0	272.2	967.2	0.448	0.000	0.000	0.000	0.252	0.000	0.055	0.397	0.000	0.000	0.000	0.346	0.000	0.185	0.067	0.001	0.096
d30vnupost	039253_0	nu	1	24	19.291	1.7	1.8790435791015625	0.17904357910156254	445	53	6	19	19	5242	695	0.4480705261230469	0.26346588134765625	0.2955360412597656	543.3	105.5	84.5	8.1	9436.4	0.3	877.9	4667.9	113.5	19.6	107.7	1368.6	0.0	189.7	199.6	186.0	953.3	0.448	0.000	0.000	0.000	0.263	0.000	0.028	0.296	0.000	0.000	0.000	0.356	0.000	0.186	0.058	0.001	0.098
d30vnupost	039253_10	nu	1	28	22.506	1.64	1.6925621032714844	0.05256210327148447	343	41	4	16	16	7554	1023	0.3788337707519531	0.2204132080078125	0.36266326904296875	446.2	89.7	70.9	6.9	7911.5	0.3	679.5	6371.0	72.2	2.9	28.5	4771.1	0.0	212.6	329.6	263.4	842.4	0.379	0.000	0.000	0.000	0.220	0.000	0.036	0.363	0.000	0.000	0.000	0.220	0.000	0.187	0.089	0.000	0.055
d30vnupost	039253_11	nu	1	53	48.745	2.85	2.85	0.0	563	49	6	25	25	8033	818	0.6567878723144531	0.6374130249023438	0.479339599609375	735.0	158.7	125.8	12.0	25904.2	0.3	2968.8	11780.1	164.4	21.1	111.9	3255.6	0.0	214.0	405.9	533.7	1574.0	0.657	0.000	0.000	0.000	0.637	0.000	0.001	0.479	0.000	0.000	0.000	0.477	0.000	0.185	0.113	0.001	0.119
d30vnupost	039253_12	nu	1	25	23.906	1.66	1.7547893524169922	0.09478935241699227	424	46	4	15	15	3475	544	0.4518470764160156	0.2969245910644531	0.20246505737304688	514.5	113.8	89.0	9.0	12682.9	0.3	2328.8	2943.1	101.7	9.7	69.1	2930.4	0.0	204.4	261.1	127.9	961.5	0.452	0.000	0.000	0.000	0.297	0.000	0.068	0.202	0.000	0.000	0.000	0.232	0.000	0.184	0.070	0.001	0.098
d30vnupost	039253_13	nu	1	24	22.72	1.73	1.73	0.0	478	44	4	12	12	3827	975	0.4528541564941406	0.2765541076660156	0.18967437744140625	492.6	106.3	86.3	9.3	11122.9	0.3	1287.1	2693.9	90.9	70.4	137.6	4468.0	0.0	225.6	393.2	105.5	940.0	0.453	0.000	0.000	0.000	0.277	0.000	0.041	0.190	0.000	0.000	0.001	0.273	0.000	0.186	0.100	0.001	0.061
d30vnupost	039253_14	nu	1	34	31.1	2.04	2.1084117889404297	0.06841178894042965	576	63	4	18	18	6416	780	0.5082435607910156	0.3596839904785156	0.42652130126953125	560.8	126.3	97.1	10.4	14120.4	0.3	1787.1	7589.6	130.2	13.2	47.5	3903.7	0.0	220.7	464.6	318.9	1111.5	0.508	0.000	0.000	0.000	0.360	0.000	0.000	0.427	0.000	0.000	0.000	0.281	0.000	0.186	0.120	0.000	0.073
d30vnupost	039253_15	nu	1	37	31.62	2.08	2.08	0.0	440	56	7	17	17	6499	868	0.4379997253417969	0.2915306091308594	0.3614501953125	538.0	102.3	83.0	8.6	11413.6	0.3	1815.0	6113.2	98.4	17.3	191.7	8709.6	0.0	206.7	459.0	258.0	1020.8	0.438	0.001	0.000	0.000	0.292	0.000	0.050	0.361	0.000	0.000	0.001	0.448	0.000	0.181	0.131	0.000	0.030
d30vnupost	039253_16	nu	1	23	18.062	1.49	1.49	0.0	316	46	5	22	22	6807	619	0.2856788635253906	0.21758270263671875	0.34229278564453125	395.4	74.3	58.3	5.8	6310.8	0.2	447.5	6471.1	52.3	27.4	150.2	2295.3	0.0	215.4	228.4	275.5	719.8	0.286	0.002	0.000	0.000	0.218	0.000	0.000	0.342	0.000	0.000	0.001	0.204	0.000	0.185	0.066	0.003	0.036
d30vnupost	039253_17	nu	1	50	45.335	2.29	2.3683547973632812	0.07835479736328121	639	64	5	16	16	5662	1289	0.5694236755371094	0.3684043884277344	0.35437774658203125	659.7	137.2	111.8	11.9	16763.5	0.3	3471.1	6046.1	136.4	4.0	62.2	14804.6	0.0	247.8	525.7	219.7	1300.6	0.569	0.001	0.000	0.000	0.368	0.000	0.101	0.354	0.000	0.000	0.000	0.413	0.000	0.173	0.143	0.000	0.079
d30vnupost	039253_1	nu	1	32	28.654	2.12	2.12	0.0	486	46	5	15	15	5101	735	0.5565834045410156	0.2955322265625	0.27944183349609375	615.4	131.3	106.6	8.9	12386.0	0.3	2351.0	4496.3	110.2	3.8	70.2	5522.6	0.0	199.6	351.3	192.1	1278.3	0.557	0.000	0.000	0.000	0.296	0.000	0.072	0.279	0.000	0.000	0.000	0.350	0.000	0.181	0.105	0.000	0.112
d30vnupost	039253_2	nu	1	70	64.071	2.6	2.6	0.0	496	58	7	19	19	6748	780	0.5709342956542969	0.7132148742675781	0.2579307556152344	642.7	142.9	111.6	11.9	28167.5	0.3	6334.2	13082.1	166.5	29.8	421.6	11279.3	0.0	224.0	624.4	357.9	1598.0	0.571	0.000	0.001	0.000	0.713	0.000	0.000	0.258	0.000	0.000	0.000	0.484	0.000	0.190	0.168	0.000	0.050
d30vnupost	039253_3	nu	1	13	11.57	1.18	1.2367820739746094	0.05678207397460944	246	41	4	11	11	3143	632	0.2806434631347656	0.1871795654296875	0.135223388671875	313.2	70.7	55.5	5.0	5764.2	0.2	541.5	1883.9	60.2	2.3	26.1	1460.6	0.0	190.6	207.2	78.4	613.2	0.281	0.001	0.000	0.000	0.187	0.000	0.014	0.135	0.000	0.000	0.000	0.181	0.000	0.188	0.054	0.001	0.052
d30vnupost	039253_4	nu	1	31	27.905	1.66	1.66	0.0	500	50	4	12	12	4041	626	0.4103050231933594	0.2871856689453125	0.22279739379882812	446.4	99.9	79.6	8.7	12555.4	0.3	1930.5	4138.6	92.2	70.0	186.0	6182.9	0.0	200.9	325.2	153.9	881.4	0.410	0.000	0.000	0.000	0.287	0.000	0.031	0.223	0.000	0.000	0.000	0.231	0.000	0.183	0.080	0.001	0.070
d30vnupost	039253_5	nu	1	45	40.574	2.54	2.54	0.0	598	49	4	18	18	5105	789	0.6701316833496094	0.6270408630371094	0.3430900573730469	755.6	161.0	133.0	13.7	23613.4	0.3	4131.5	7256.5	143.7	4.7	66.3	1138.6	0.0	200.2	362.9	307.7	1436.2	0.670	0.001	0.000	0.000	0.627	0.000	0.000	0.343	0.000	0.000	0.000	0.295	0.000	0.185	0.093	0.001	0.145
d30vnupost	039253_6	nu	1	44	40.511	2.29	2.29	0.0	565	53	12	28	28	9151	856	0.4374961853027344	0.2716636657714844	0.5600318908691406	477.0	101.6	83.8	9.0	11247.4	0.3	1620.6	11802.9	102.3	39.0	72.3	12163.9	0.0	212.5	360.1	435.1	1138.0	0.437	0.000	0.000	0.000	0.272	0.000	0.037	0.560	0.000	0.000	0.000	0.470	0.000	0.186	0.103	0.005	0.069
d30vnupost	039253_7	nu	1	27	23.343	1.61	1.61	0.0	441	52	3	17	17	4422	531	0.4171028137207031	0.2998847961425781	0.254791259765625	489.5	109.3	84.2	9.3	12968.5	0.3	1176.9	3775.0	87.3	16.1	37.8	2563.1	0.0	191.5	239.8	182.0	969.6	0.417	0.001	0.000	0.000	0.300	0.000	0.001	0.255	0.000	0.000	0.000	0.158	0.000	0.186	0.068	0.001	0.080
d30vnupost	039253_8	nu	1	51	48.916	3.09	3.0907535552978516	0.0007535552978517046	568	49	13	25	25	7791	745	0.6827201843261719	0.3937530517578125	0.5708160400390625	719.5	167.5	129.8	13.0	21022.6	0.3	3143.7	10547.3	159.5	84.0	172.4	8896.6	0.0	214.7	524.2	407.8	1747.9	0.683	0.001	0.000	0.000	0.394	0.000	0.110	0.571	0.000	0.000	0.000	0.715	0.000	0.188	0.144	0.000	0.106
d30vnupost	039253_9	nu	1	41	37.22	2.26	2.26	0.0	517	47	4	14	14	4444	596	0.5893135070800781	0.5402793884277344	0.2637367248535156	630.1	138.9	110.6	11.4	19795.8	0.4	3840.9	6971.3	138.2	5.1	47.6	2599.6	0.0	213.3	443.9	217.5	1276.8	0.589	0.000	0.001	0.000	0.540	0.000	0.001	0.264	0.000	0.000	0.000	0.286	0.000	0.186	0.122	0.001	0.100
d30vnupost	039349_0	nu	1	16	10.896	0.98	1.0116958618164062	0.03169586181640627	231	29	3	12	12	3317	1017	0.19126510620117188	0.16870498657226562	0.14628982543945312	274.1	50.9	40.6	4.1	4776.6	0.2	591.1	2063.3	44.8	2.2	20.1	1948.9	0.0	185.5	167.9	91.8	437.6	0.191	0.000	0.000	0.000	0.169	0.000	0.000	0.146	0.000	0.000	0.000	0.098	0.000	0.183	0.044	0.001	0.036
d30vnupost	039349_10	nu	1	22	16.384	0.99	1.3016033172607422	0.3116033172607422	276	24	3	7	7	2873	882	0.31821441650390625	0.22469329833984375	0.13796234130859375	393.2	76.8	63.6	6.9	8120.2	0.2	1080.3	1886.1	67.8	2.2	18.5	3133.4	0.0	209.6	239.1	81.7	656.8	0.318	0.000	0.000	0.000	0.225	0.000	0.025	0.138	0.000	0.000	0.000	0.142	0.000	0.185	0.058	0.001	0.067
d30vnupost	039349_11	nu	1	18	15.006	1.14	1.14	0.0	183	24	6	11	11	3098	538	0.18925094604492188	0.17379379272460938	0.149139404296875	232.5	52.8	40.2	4.0	5484.6	0.2	830.6	2173.5	53.5	1.3	11.8	4807.3	0.0	192.3	273.0	103.1	478.1	0.189	0.001	0.000	0.000	0.174	0.000	0.013	0.149	0.000	0.000	0.000	0.201	0.000	0.185	0.075	0.001	0.004
d30vnupost	039349_12	nu	1	20	17.627	0.92	1.2309455871582031	0.3109455871582031	215	30	8	15	15	3191	460	0.21820831298828125	0.340911865234375	0.00070953369140625	274.6	59.3	49.0	5.0	6074.9	0.2	959.3	2516.0	54.0	9.8	26.2	6100.9	0.0	190.1	324.8	118.4	591.5	0.218	0.001	0.000	0.000	0.341	0.000	0.000	0.001	0.000	0.000	0.000	0.242	0.000	0.189	0.095	0.001	0.001
d30vnupost	039349_13	nu	1	16	10.969	0.69	1.0155677795410156	0.3255677795410157	190	28	5	11	11	2965	495	0.17615890502929688	0.15332794189453125	0.1102294921875	219.3	50.5	40.5	3.7	3744.1	0.2	298.5	1846.0	51.1	1.6	6.4	3505.4	0.0	193.0	262.1	82.6	446.7	0.176	0.002	0.000	0.000	0.153	0.000	0.000	0.110	0.000	0.000	0.000	0.163	0.000	0.188	0.068	0.001	0.011
d30vnupost	039349_14	nu	1	14	9.096	0.66	0.998077392578125	0.33807739257812497	185	31	1	9	9	2607	589	0.24439239501953125	0.17530441284179688	0.12734222412109375	287.8	61.5	51.2	4.7	5341.4	0.2	460.3	1623.6	58.3	5.8	16.0	144.6	0.0	179.6	88.1	82.2	471.2	0.244	0.000	0.000	0.000	0.175	0.000	0.000	0.127	0.000	0.000	0.000	0.029	0.000	0.185	0.020	0.001	0.073
d30vnupost	039349_15	nu	1	19	13.833	1.32	1.323699951171875	0.003699951171874938	204	32	8	14	14	3744	905	0.24369049072265625	0.17458724975585938	0.15442657470703125	341.6	69.2	58.9	5.3	5709.3	0.2	556.3	2172.5	57.5	12.0	187.7	3175.9	0.0	195.5	238.1	92.5	674.0	0.244	0.000	0.000	0.000	0.175	0.000	0.009	0.154	0.000	0.000	0.001	0.310	0.000	0.189	0.067	0.001	0.030
d30vnupost	039349_16	nu	1	20	13.97	0.83	1.164999008178711	0.334999008178711	234	38	2	12	12	3239	840	0.27310943603515625	0.23778533935546875	0.14824295043945312	330.5	76.7	57.4	5.3	7932.6	0.2	1405.3	2259.6	67.9	2.2	40.3	479.7	0.0	182.3	144.1	95.2	556.4	0.273	0.000	0.000	0.000	0.238	0.000	0.000	0.148	0.000	0.000	0.000	0.070	0.000	0.184	0.038	0.001	0.070
d30vnupost	039349_17	nu	1	13	6.47	0.53	0.7728157043457031	0.2428157043457031	190	38	3	9	9	2007	424	0.11371994018554688	0.11883163452148438	0.076995849609375	163.6	37.4	28.9	3.1	2830.0	0.2	305.0	1140.5	38.1	12.3	32.9	1026.0	0.0	181.5	132.5	65.3	328.5	0.114	0.003	0.000	0.000	0.119	0.000	0.000	0.077	0.000	0.000	0.000	0.066	0.000	0.187	0.030	0.000	0.027
d30vnupost	039349_18	nu	1	29	22.334	1.77	1.7882156372070312	0.018215637207031232	229	40	11	27	27	7197	617	0.2972602844238281	0.18737411499023438	0.4752616882324219	342.3	82.1	65.0	5.2	6574.8	0.2	523.4	8597.1	74.3	2.7	16.5	4023.0	0.0	192.8	298.4	358.8	792.8	0.297	0.000	0.000	0.000	0.187	0.000	0.018	0.475	0.000	0.000	0.000	0.373	0.000	0.186	0.087	0.001	0.021
d30vnupost	039349_19	nu	1	14	7.601	0.85	0.8507728576660156	0.0007728576660156472	197	25	3	10	10	2368	731	0.140594482421875	0.12311553955078125	0.10287094116210938	182.9	42.8	32.7	3.4	3380.6	0.2	348.5	1354.1	39.9	7.2	32.7	1277.9	0.0	198.0	121.1	66.5	352.8	0.141	0.004	0.000	0.000	0.123	0.000	0.005	0.103	0.000	0.000	0.000	0.074	0.000	0.186	0.030	0.000	0.036
d30vnupost	039349_1	nu	1	13	4.936	0.55	0.631591796875	0.08159179687499996	150	30	2	8	8	1938	488	0.06663894653320312	0.07470703125	0.062774658203125	133.7	26.9	21.1	1.9	2026.5	0.2	132.9	814.8	24.8	1.3	8.7	1119.6	0.0	176.7	99.8	44.2	217.0	0.067	0.001	0.000	0.000	0.075	0.000	0.004	0.063	0.000	0.000	0.000	0.040	0.000	0.187	0.027	0.000	0.018
d30vnupost	039349_20	nu	1	21	12.102	1.07	1.0761642456054688	0.006164245605468688	214	40	7	13	13	4102	612	0.150970458984375	0.11387252807617188	0.16989898681640625	221.8	47.2	37.8	4.3	3482.5	0.2	282.4	2901.5	45.2	17.2	10.6	3801.1	0.0	201.0	290.1	113.1	439.1	0.151	0.004	0.000	0.000	0.114	0.000	0.013	0.170	0.000	0.000	0.000	0.206	0.000	0.190	0.081	0.000	0.002
d30vnupost	039349_21	nu	1	29	19.536	1.27	1.2710380554199219	0.0010380554199218572	225	26	3	18	18	4749	668	0.24136734008789062	0.1941680908203125	0.2946510314941406	354.8	61.3	49.7	4.7	6735.2	0.2	703.9	5642.6	58.7	2.7	17.5	4384.5	0.0	192.9	287.3	229.0	549.1	0.241	0.001	0.000	0.000	0.194	0.000	0.001	0.295	0.000	0.000	0.000	0.110	0.000	0.186	0.080	0.000	0.020
d30vnupost	039349_22	nu	1	41	32.804	1.76	1.7623138427734375	0.002313842773437491	268	39	8	18	18	6639	735	0.2907142639160156	0.19900894165039062	0.3727264404296875	360.0	77.7	59.6	5.6	7283.5	0.3	610.1	7249.0	75.8	28.4	49.1	14739.5	0.0	221.9	572.6	267.4	787.2	0.291	0.000	0.000	0.000	0.199	0.000	0.005	0.373	0.000	0.000	0.000	0.400	0.000	0.185	0.162	0.000	0.004
d30vnupost	039349_23	nu	1	21	16.116	1.21	1.2567329406738281	0.04673294067382816	246	29	3	17	17	4347	534	0.2688179016113281	0.19886398315429688	0.21855926513671875	323.7	68.8	55.7	5.3	6369.4	0.2	651.7	3353.4	65.0	1.5	21.1	3767.0	0.0	190.4	239.4	152.8	569.8	0.269	0.001	0.000	0.000	0.199	0.000	0.005	0.219	0.000	0.000	0.000	0.129	0.000	0.185	0.065	0.001	0.042
d30vnupost	039349_24	nu	1	15	10.661	1.12	1.1221790313720703	0.002179031372070206	234	44	6	17	17	4884	750	0.17483139038085938	0.15770339965820312	0.19946670532226562	231.0	54.6	40.1	4.9	3918.7	0.2	323.8	3309.7	44.8	3.0	10.2	1513.5	0.0	192.3	207.4	142.4	451.6	0.175	0.003	0.000	0.000	0.158	0.000	0.000	0.199	0.000	0.000	0.000	0.174	0.000	0.188	0.059	0.001	0.024
d30vnupost	039349_25	nu	1	22	18.186	1.32	1.4913177490234375	0.17131774902343744	266	36	3	17	17	6089	824	0.3569145202636719	0.21678924560546875	0.2866668701171875	495.5	90.1	69.0	5.9	8434.6	0.2	853.9	4886.5	80.3	29.6	267.8	1241.9	0.0	195.0	218.5	194.8	742.3	0.357	0.000	0.000	0.001	0.217	0.000	0.028	0.287	0.000	0.000	0.000	0.143	0.000	0.187	0.057	0.001	0.071
d30vnupost	039349_26	nu	1	43	35.843	1.64	1.64	0.0	227	36	6	19	19	5820	946	0.3214759826660156	0.2550926208496094	0.3152427673339844	385.6	79.0	63.3	5.8	10065.9	0.2	2185.9	7932.9	86.8	53.2	16.8	12962.1	0.0	196.6	338.8	225.6	777.8	0.321	0.000	0.000	0.000	0.255	0.000	0.034	0.315	0.000	0.000	0.000	0.267	0.000	0.178	0.096	0.001	0.027
d30vnupost	039349_27	nu	1	25	16.603	1.25	1.3017654418945312	0.05176544189453125	202	33	4	18	18	5516	579	0.24860382080078125	0.18560791015625	0.29666900634765625	301.2	62.1	49.7	3.9	5453.9	0.2	515.4	5414.8	59.0	405.2	894.5	2037.5	0.0	192.4	148.6	216.2	567.9	0.249	0.000	0.000	0.000	0.186	0.000	0.000	0.297	0.000	0.000	0.036	0.105	0.000	0.184	0.040	0.002	0.063
d30vnupost	039349_28	nu	1	46	38.844	2.44	2.5018882751464844	0.06188827514648443	409	39	6	17	17	5617	1114	0.5940971374511719	0.3072853088378906	0.5203399658203125	645.3	142.3	139.1	10.6	16651.9	0.2	1761.3	9412.7	139.6	21.1	101.8	6839.4	0.0	200.9	502.4	355.9	1279.9	0.594	0.000	0.000	0.000	0.307	0.000	0.060	0.520	0.000	0.000	0.001	0.453	0.000	0.187	0.151	0.000	0.064
d30vnupost	039349_29	nu	1	22	18.405	0.91	1.2019634246826172	0.29196342468261716	212	34	5	14	14	5379	1098	0.19554519653320312	0.17523193359375	0.21665191650390625	257.7	69.6	44.9	4.1	4892.1	0.2	330.0	4050.8	52.9	13.3	162.0	7046.8	0.0	205.2	342.0	159.9	502.9	0.196	0.002	0.000	0.000	0.175	0.000	0.000	0.217	0.000	0.000	0.001	0.179	0.000	0.187	0.103	0.000	-0.000
d30vnupost	039349_2	nu	1	12	8.705	0.92	0.92	0.0	235	28	5	10	10	2056	593	0.15224075317382812	0.12322616577148438	0.090728759765625	197.7	48.2	38.6	4.0	3637.6	0.2	476.5	1141.3	37.6	7.9	76.9	1985.9	0.0	198.1	155.3	65.0	426.7	0.152	0.003	0.000	0.000	0.123	0.000	0.018	0.091	0.000	0.000	0.001	0.131	0.000	0.187	0.041	0.001	0.028
d30vnupost	039349_30	nu	1	33	30.531	1.69	1.6967105865478516	0.006710586547851616	246	39	6	16	16	6212	714	0.2982521057128906	0.24380111694335938	0.3663482666015625	330.7	73.1	57.2	5.9	8085.2	0.3	1010.3	6448.9	75.9	42.9	248.8	11938.5	0.0	227.9	502.2	255.8	731.9	0.298	0.000	0.000	0.000	0.244	0.000	0.001	0.366	0.000	0.000	0.000	0.301	0.000	0.185	0.151	0.001	0.005
d30vnupost	039349_31	nu	1	31	29.619	1.56	1.568450927734375	0.008450927734374947	196	35	5	18	18	7690	931	0.2899589538574219	0.18179702758789062	0.423095703125	330.8	74.4	62.8	4.9	6387.9	0.2	483.2	7738.8	74.3	1.8	9.6	12563.9	0.0	198.3	381.5	307.4	674.9	0.290	0.000	0.000	0.000	0.182	0.000	0.010	0.423	0.000	0.000	0.000	0.222	0.000	0.187	0.097	0.001	0.011
d30vnupost	039349_32	nu	1	15	13.461	1.08	1.086740493774414	0.0067404937744139914	205	24	6	11	11	3243	495	0.17313766479492188	0.1579742431640625	0.1436004638671875	204.8	47.8	37.8	3.8	4234.5	0.2	560.0	2230.6	51.0	8.4	12.4	4691.2	0.0	218.9	343.5	109.7	466.6	0.173	0.003	0.000	0.000	0.158	0.000	0.001	0.144	0.000	0.000	0.000	0.192	0.000	0.190	0.081	0.001	0.002
d30vnupost	039349_33	nu	1	36	33.558	1.29	1.580963134765625	0.29096313476562496	272	36	4	14	14	5845	864	0.3627204895019531	0.37116241455078125	0.18254470825195312	410.8	88.4	72.8	6.8	11046.1	0.2	1581.1	5462.9	78.2	2226.5	2850.2	7736.6	0.0	202.2	397.0	228.2	770.5	0.363	0.000	0.000	0.000	0.371	0.000	0.000	0.183	0.000	0.006	0.167	0.030	0.000	0.180	0.106	0.000	0.029
d30vnupost	039349_34	nu	1	12	9.259	0.66	0.9237022399902344	0.26370223999023434	178	28	3	10	10	3138	961	0.17263412475585938	0.14458847045898438	0.10897064208984375	227.7	54.3	48.2	4.0	3755.9	0.2	364.0	1747.0	45.0	15.7	7.5	1984.2	0.0	182.7	149.6	69.0	387.1	0.173	0.000	0.000	0.000	0.145	0.000	0.000	0.109	0.000	0.000	0.000	0.096	0.000	0.181	0.039	0.001	0.037
d30vnupost	039349_35	nu	1	16	11.312	0.97	0.9735393524169922	0.003539352416992214	193	45	4	9	9	2597	870	0.17358779907226562	0.15057373046875	0.10659027099609375	229.7	51.8	41.0	3.9	4619.1	0.2	652.2	1696.7	57.5	9.7	14.5	2661.9	0.0	204.5	313.0	66.9	457.5	0.174	0.004	0.000	0.000	0.151	0.000	0.001	0.107	0.000	0.000	0.000	0.133	0.000	0.183	0.081	0.000	0.000
d30vnupost	039349_36	nu	1	17	10.258	1.03	1.039571762084961	0.00957176208496091	209	33	5	9	9	2689	523	0.19252395629882812	0.15740585327148438	0.10343170166015625	243.9	62.5	47.6	4.6	4120.3	0.2	332.2	1603.1	51.0	1.9	25.0	2422.8	0.0	202.8	261.3	73.9	542.8	0.193	0.002	0.000	0.000	0.157	0.000	0.000	0.103	0.000	0.000	0.000	0.169	0.000	0.188	0.073	0.000	0.011
d30vnupost	039349_37	nu	1	41	35.355	1.92	1.9247817993164062	0.004781799316406321	316	31	5	14	14	5130	1071	0.4656944274902344	0.2818641662597656	0.2647247314453125	513.1	107.9	88.4	8.0	13208.2	0.2	2155.6	4277.6	105.5	18.8	71.2	12331.4	0.0	204.3	402.2	154.7	1082.9	0.466	0.000	0.000	0.000	0.282	0.000	0.067	0.265	0.000	0.000	0.000	0.336	0.000	0.176	0.112	0.001	0.072
d30vnupost	039349_38	nu	1	33	27.298	1.77	1.774139404296875	0.004139404296874982	232	31	7	18	18	5325	587	0.3566780090332031	0.2755470275878906	0.3026771545410156	413.7	84.2	68.3	6.0	9502.8	0.2	1455.9	5749.2	81.6	73.3	151.0	7524.9	0.0	202.5	459.6	231.7	822.1	0.357	0.000	0.000	0.000	0.276	0.000	0.000	0.303	0.000	0.000	0.000	0.367	0.000	0.189	0.133	0.000	0.006
d30vnupost	039349_39	nu	1	17	12.582	0.86	0.9615230560302734	0.10152305603027345	193	31	3	12	12	3302	608	0.16080093383789062	0.13178634643554688	0.16776657104492188	197.6	46.3	35.9	4.2	3717.8	0.2	355.4	2766.9	43.1	1.6	15.3	4217.5	0.0	187.1	238.2	119.2	425.5	0.161	0.004	0.000	0.000	0.132	0.000	0.003	0.168	0.000	0.000	0.000	0.089	0.000	0.188	0.070	-0.002	0.006
d30vnupost	039349_3	nu	1	12	10.221	0.7	1.1125850677490234	0.4125850677490235	186	29	5	13	13	3544	1198	0.22198104858398438	0.17554092407226562	0.12885665893554688	260.4	58.1	48.7	4.0	4676.9	0.2	490.9	2473.9	51.3	33.0	183.6	709.5	0.0	202.8	170.9	87.6	531.3	0.222	0.002	0.000	0.000	0.176	0.000	0.000	0.129	0.000	0.000	0.000	0.166	0.000	0.187	0.040	0.002	0.046
d30vnupost	039349_40	nu	1	9	6.12	0.44	0.7051048278808594	0.2651048278808594	219	35	2	4	4	1317	743	0.11019515991210938	0.10711669921875	0.046413421630859375	151.2	35.5	27.5	3.1	2660.2	0.2	264.7	514.3	31.6	2.2	21.2	1618.6	0.0	198.0	159.1	32.0	282.5	0.110	0.003	0.000	0.000	0.107	0.000	0.003	0.046	0.000	0.000	0.000	0.046	0.000	0.187	0.028	0.000	0.027
d30vnupost	039349_41	nu	1	17	12.369	0.95	0.9934616088867188	0.043461608886718794	181	30	2	11	11	3619	715	0.19932174682617188	0.1801300048828125	0.1378631591796875	309.4	53.2	42.2	4.2	4736.8	0.2	616.5	2270.1	56.1	2.9	25.2	3054.9	0.0	183.2	198.9	107.4	467.1	0.199	0.001	0.000	0.000	0.180	0.000	0.000	0.138	0.000	0.000	0.000	0.062	0.000	0.185	0.047	0.001	0.037
d30vnupost	039349_42	nu	1	17	11.81	0.98	0.98	0.0	197	31	6	10	10	2624	564	0.14065933227539062	0.13480758666992188	0.10060501098632812	201.6	42.2	32.6	3.3	3864.5	0.2	847.2	1626.9	53.1	13.3	26.2	3916.2	0.0	204.3	256.9	70.3	419.4	0.141	0.004	0.000	0.000	0.135	0.000	0.023	0.101	0.000	0.000	0.000	0.165	0.000	0.189	0.072	0.001	0.001
d30vnupost	039349_43	nu	1	13	7.812	0.67	0.9331817626953125	0.26318176269531246	205	26	6	11	11	1528	474	0.15224075317382812	0.11517333984375	0.07391357421875	194.8	43.0	34.0	3.4	3306.1	0.2	339.7	826.8	40.2	36.4	124.6	1839.2	0.0	200.6	184.7	54.4	423.8	0.152	0.001	0.000	0.000	0.115	0.000	0.018	0.074	0.000	0.000	0.001	0.166	0.000	0.188	0.045	0.000	0.029
d30vnupost	039349_44	nu	1	50	44.389	1.77	1.8757057189941406	0.10570571899414061	377	44	8	19	19	6253	1182	0.3526496887207031	0.20654678344726562	0.3571510314941406	450.4	104.9	78.3	7.0	8538.5	0.2	644.0	7020.5	84.5	19.9	117.2	25072.5	0.0	204.5	520.1	241.9	865.7	0.353	0.000	0.000	0.000	0.207	0.000	0.023	0.357	0.000	0.000	0.000	0.460	0.000	0.176	0.156	0.001	0.000
d30vnupost	039349_45	nu	1	17	13.156	1.04	1.0668373107910156	0.02683731079101559	199	32	3	12	12	3711	621	0.21065139770507812	0.17182159423828125	0.15887832641601562	252.6	56.2	44.9	3.6	5121.2	0.2	599.9	2772.9	56.4	6.9	15.6	2995.2	0.0	201.9	215.3	110.1	470.0	0.211	0.001	0.000	0.000	0.172	0.000	0.000	0.159	0.000	0.000	0.000	0.109	0.000	0.183	0.059	0.001	0.030
d30vnupost	039349_46	nu	1	15	9.391	0.85	0.9642601013183594	0.1142601013183594	212	34	1	11	11	2861	555	0.20914077758789062	0.17304229736328125	0.147125244140625	260.0	56.2	48.0	3.9	5202.5	0.2	626.8	2002.2	52.3	1.2	16.7	96.6	0.0	183.6	82.8	97.7	438.8	0.209	0.000	0.000	0.000	0.173	0.000	0.000	0.147	0.000	0.000	0.000	0.022	0.000	0.185	0.019	0.001	0.065
