tag	event	mode	stmfit	wall_s	node_core_s	vmhwm_gb	peak_gb	hwm_gap	nclus	nstm	nstm1	nfit	nseg	sum_npts	max_npts	load_gb	steiner_gb	stm_gb	ms_load	ms_scope	ms_flag	ms_unmerge	ms_steiner	ms_fv	ms_tgm	ms_stm	ms_fc	ms_protect	ms_refresh	ms_michel	ms_nu	ms_w_pr	ms_w_disp	ms_w_stm	ms_done	d_load	d_scope	d_flag	d_unmerge	d_steiner	d_fv	d_tgm	d_stm	d_fc	d_protect	d_refresh	d_michel	d_nu	d_w_pr	d_w_disp	d_w_stm	d_done
d30hnupre	028084_1	nu	1	56	36.273	2.35	2.3900794982910156	0.040079498291015536	118	86	9	26	26	8327	1109	0.31584930419921875	0.25688934326171875	1.4007949829101562	368.8	69.5	52.1	0.0	10546.4	0.2	2008.2	12577.2	120.4	60.7	412.4	7341.9	0.0	185.6	375.5	587.2	858.6	0.316	0.001	0.000	0.000	0.257	0.000	0.042	1.401	0.000	0.000	0.001	0.000	0.000	0.153	0.000	0.000	0.036
d30hnupre	028084_20	nu	1	56	54.4	2.92	2.9227161407470703	0.0027161407470703836	95	67	7	25	25	10259	944	0.3055686950683594	0.220001220703125	2.0224666595458984	315.5	110.0	63.9	0.0	9345.1	0.2	1174.1	22992.8	131.4	208.6	804.7	15758.0	0.0	194.9	638.5	899.7	860.8	0.306	0.000	0.000	0.000	0.220	0.000	0.033	2.022	0.000	0.000	0.000	0.000	0.000	0.152	0.003	0.000	-0.001
d30hnupre	028084_21	nu	1	58	53.888	3.17	3.1758975982666016	0.0058975982666016336	98	68	7	24	24	12118	1050	0.2844123840332031	0.23998641967773438	2.267303466796875	286.9	63.9	45.8	0.0	9368.6	0.2	1537.6	21196.1	125.5	47.9	204.0	17429.3	0.0	201.9	646.9	953.8	826.3	0.284	0.000	0.000	0.000	0.240	0.000	0.042	2.267	0.000	0.000	0.000	0.001	0.000	0.153	0.000	0.000	0.003
d30hnupre	028084_22	nu	1	26	24.638	1.92	1.92	0.0	101	72	5	22	22	6720	846	0.22971725463867188	0.211669921875	1.0980892181396484	268.8	52.8	39.4	0.0	6592.3	0.2	1376.6	10020.0	92.0	7.1	26.6	4150.5	0.0	186.4	211.5	469.0	596.8	0.230	0.000	0.000	0.000	0.212	0.000	0.036	1.098	0.000	0.000	0.000	0.001	0.000	0.153	0.000	0.000	0.003
d30hnupre	028084_23	nu	1	35	33.049	3.06	3.06	0.0	97	66	2	22	22	9157	1373	0.312347412109375	0.24890518188476562	2.1124744415283203	329.4	70.9	53.4	0.0	9071.8	0.2	1407.1	18787.8	118.4	1.3	14.1	391.1	0.0	186.7	169.9	920.7	674.6	0.312	0.000	0.000	0.000	0.249	0.000	0.042	2.112	0.000	0.000	0.000	0.002	0.000	0.153	0.000	0.000	0.002
d30hnupre	028084_24	nu	1	64	61.577	5.35	5.352506637573242	0.0025066375732425428	98	68	6	34	34	12484	849	0.52227783203125	0.2766990661621094	4.125604629516602	499.1	109.5	80.8	0.0	12656.3	0.2	1777.1	34806.2	159.1	34.1	42.0	6246.8	0.0	208.4	713.2	1959.4	1246.3	0.522	0.000	0.000	0.000	0.277	0.000	0.076	4.126	0.001	0.000	0.000	0.001	0.000	0.152	0.003	-0.000	-0.003
d30hnupre	028084_25	nu	1	30	28.936	2.17	2.1709632873535156	0.0009632873535156961	84	61	5	19	19	6984	1021	0.2705726623535156	0.22121810913085938	1.2891387939453125	255.2	58.7	43.3	0.0	8186.5	0.2	1616.3	14250.2	103.3	1.1	7.8	2154.0	0.0	177.8	292.2	524.1	625.3	0.271	0.000	0.000	0.000	0.221	0.000	0.050	1.289	0.000	0.000	0.000	0.000	0.000	0.153	0.000	0.000	0.002
d30hnupre	028084_26	nu	1	31	26.197	1.93	1.93	0.0	96	65	5	19	19	6037	713	0.23455429077148438	0.23239898681640625	1.1037635803222656	282.1	54.8	40.0	0.0	6928.4	0.2	1201.3	9860.3	109.0	2.6	26.2	5440.6	0.0	181.8	443.3	480.3	576.9	0.235	0.000	0.000	0.000	0.232	0.000	0.017	1.104	0.000	0.000	0.000	0.001	0.000	0.152	0.000	0.000	0.000
d30hnupre	028084_27	nu	1	26	21.886	1.53	1.5318679809570312	0.0018679809570312234	88	65	5	16	16	6628	1007	0.15295028686523438	0.17053985595703125	0.860198974609375	174.0	41.1	30.6	0.0	4812.6	0.2	689.6	7579.1	82.5	19.4	97.8	6570.2	0.0	176.6	305.4	362.7	445.7	0.153	0.000	0.000	0.000	0.171	0.000	0.008	0.860	0.000	0.000	0.000	0.000	0.000	0.153	0.000	0.002	0.000
d30hnupre	028084_28	nu	1	144	140.654	6.47	6.472282409667969	0.0022824096679689987	110	84	6	31	31	14423	1185	0.4808006286621094	0.3243980407714844	5.271520614624023	462.3	97.9	74.4	0.0	17399.3	0.2	2404.9	54303.2	213.8	13.6	75.4	57567.7	0.0	259.1	2032.3	2754.5	1637.8	0.481	0.000	0.000	0.000	0.324	0.000	0.051	5.272	0.001	0.000	0.000	0.001	0.000	0.153	0.003	0.000	-0.004
d30hnupre	028084_29	nu	1	26	23.693	1.9	1.903839111328125	0.003839111328125089	100	74	9	20	20	5896	1053	0.21085739135742188	0.19244766235351562	1.086282730102539	219.4	49.4	36.3	0.0	5713.1	0.2	861.3	8466.3	88.2	1.1	7.9	6028.1	0.0	183.2	353.0	498.0	655.7	0.211	0.000	0.000	0.000	0.192	0.000	0.011	1.086	0.000	0.000	0.000	0.001	0.000	0.153	0.032	0.000	0.031
