apa	ntrk	npts	frame_q_per_cm	ctpc_q_per_cm	fit_q_per_cm	ctpc_over_frame	fit_over_ctpc
0	50	13219	0.0	0.0	52129	48258	35653	0.926	0.739
1	30	7415	0.0	0.0	46448	44615	46061	0.961	1.032
2	38	12174	0.0	0.0	27499	26023	30021	0.946	1.154
3	46	11606	0.0	0.0	43508	42492	45181	0.977	1.063
