sample	run	subrun	event	rc	wall_s	core_s	timecmd_wall_s	maxrss_kb	dl_warn	event_label	n_bundle	n_inbeam_bundle	n_inbeam_flash	nu_evaluated	n_cosmic_skipped	nu_sel_t0_us	nu_sel_len_cm	nu_sel_n_assoc	nu_x_cm	nu_y_cm	nu_z_cm	numu_score	nue_score	cosmic_flag	cosmict_flag	cosmict_10_score	cosmict_score	kine_reco_Enu_MeV	kine_energy_excluded_MeV	kine_energy_excluded_main_MeV	kine_energy_excluded_other_MeV	kine_n_excluded	kine_energy_flagged_MeV
mcp2k	18259	1	48246	0	6.954	1.347	9	408368	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18259	1	48444	0	7.512	1.281	9	405592	0	cosmic-tagged	8	1	1	0	0																		
mcp2k	18259	1	48488	0	9.066	7.448	10	1257500	0	nu-candidate	15	1	1	1	0	0.717	220.2	4	-184.76726	182.56418	202.62038	4.407054	-15.0	1.0	0.0	0.7	0.0	713.0025	2.3639276	0.0	2.3639276	2	3.942713
mcp2k	18259	1	48774	0	8.882	7.308	10	1219584	0	nu-candidate	8	1	1	1	0	1.592	290.2	3	-7.021852	18.089708	190.24908	4.399704	-15.0	1.0	0.0	0.7	0.0	976.18835	0.0	0.0	0.0	0	4.319338
mcp2k	18259	1	48840	0	6.945	0.978	9	374616	0	cosmic-tagged	12	1	1	0	0																		
mcp2k	18259	1	49016	0	5.224	1.042	6	407760	0	no-bundle	14	0	1	0	0																		
mcp2k	18259	1	49346	0	1.005	0.829	3	360852	0	no-beam-flash	13	0	0	0	0																		
mcp2k	18255	1	49415	0	5.661	5.057	6	1176664	0	nu-candidate	13	1	1	1	0	0.672	11.3	3	152.29535	101.42643	367.91016	-3.109426	-15.0	1.0	0.0	0.7	0.0	134.0816	101.56271	0.0	101.56271	2	5.403563
mcp2k	18255	1	49657	0	3.958	0.820	4	358420	0	cosmic-tagged	13	1	1	0	0																		
mcp2k	18259	1	49698	0	4.930	0.940	5	372792	0	nu-candidate	16	1	1	0	0																		
mcp2k	18259	1	49742	0	10.102	5.437	11	1183896	0	nu-candidate	12	1	1	1	0	1.680	86.1	5	180.73679	54.2994	55.46307	1.4630873	-15.0	1.0	1.0	0.7	0.0	446.75006	1.7670894	0.0	1.7670894	1	1.1074929
mcp2k	18255	1	49745	0	8.838	6.207	9	1183564	0	nu-candidate	8	1	1	1	0	1.840	46.2	2	-50.35459	-60.390842	302.12732	-1.2232693	-6.0652323	1.0	0.0	0.7	0.0	351.17337	0.0	0.0	0.0	0	0.0
mcp2k	18255	1	49767	0	10.029	4.645	10	856064	0	cosmic-tagged	14	1	1	1	0	1.922	1.1	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0	0.0
mcp2k	18255	1	49789	0	5.989	1.292	6	368948	0	cosmic-tagged	13	1	1	0	0																		
mcp2k	18255	1	49877	0	7.488	3.264	9	765756	0	cosmic-tagged	15	1	1	1	0	1.305	1.4	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0	0.0
mcp2k	18259	1	49984	0	8.607	5.265	10	1224356	0	nu-candidate	16	1	1	1	0	0.732	27.0	2	-160.16823	-193.10625	476.7954	1.582063	-15.0	1.0	0.0	0.7	0.0	200.83952	0.0	0.0	0.0	0	0.66438913
mcp2k	18255	1	49987	0	8.677	6.243	10	1199960	0	nu-candidate	9	1	1	1	0	0.633	217.9	6	-108.21266	180.64221	338.32043	1.2691785	-15.0	1.0	1.0	0.7	0.0	638.6887	3.2810762	0.0	3.2810762	2	5.4045477
mcp2k	18259	1	50182	0	8.937	5.729	11	1169428	0	nu-candidate	10	1	1	1	0	1.956	121.3	3	-19.056524	-113.2492	306.3814	4.037882	-15.0	1.0	0.0	0.7	0.0	512.186	0.0	0.0	0.0	0	5.594949
mcp2k	18259	1	50226	0	3.532	0.733	4	338296	0	nu-candidate	10	1	1	0	0																		
mcp2k	18259	1	50270	0	4.916	0.868	6	365864	0	cosmic-tagged	12	1	1	0	0																		
mcp2k	18255	1	50273	0	4.859	0.869	6	331252	0	cosmic-tagged	8	1	1	0	0																		
mcp2k	18259	1	50336	0	4.796	0.822	6	336476	0	cosmic-tagged	9	1	1	0	0																		
mcp2k	18259	1	50446	0	8.869	4.996	10	1170180	0	nu-candidate	14	1	1	1	0	1.740	64.1	8	119.95188	-85.15117	223.80629	0.82612187	-15.0	1.0	0.0	0.7	0.0	294.8933	0.0	0.0	0.0	0	9.445462
mcp2k	18255	1	50680	0	6.234	0.816	7	353196	0	no-beam-flash	14	0	0	0	0																		
mcp2k	18259	1	50688	0	9.784	4.786	10	1107408	0	nu-candidate	7	1	1	1	0	0.938	3.0	6	126.89441	3.2406802	42.34815	-1.8397324	-15.0	1.0	0.0	0.7	0.0	114.0548	4.393734	0.0	4.393734	3	3.5281308
mcp2k	18259	1	50732	0	6.013	0.885	6	365292	0	no-beam-flash	10	0	0	0	0																		
mcp2k	18255	1	50801	0	11.051	6.718	12	1248908	0	no-bundle	10	0	1	1	0	2.013	49.7	24	-148.77138	-30.729355	302.51794	-0.3044867	-15.0	1.0	0.0	0.7	0.0	508.7067	18.040468	0.0	18.040468	2	40.039757
mcp2k	18255	1	50812	0	3.782	0.926	5	381304	0	cosmic-tagged	11	1	1	0	0																		
mcp2k	18259	1	50842	0	5.101	1.053	7	404300	0	no-beam-flash	15	0	0	0	0																		
mcp2k	18255	1	51065	0	6.176	1.431	7	494780	0	no-beam-flash	15	0	0	0	0																		
mcp2k	18255	1	51109	0	5.930	0.696	6	330328	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18259	1	51128	0	8.667	6.032	9	1237096	0	nu-candidate	13	1	1	1	0	1.670	57.7	22	163.79776	113.9677	296.01852	0.31732762	-15.0	1.0	0.0	0.7	0.0	503.5134	5.6101713	0.0	5.6101713	1	16.042624
mcp2k	18255	1	51153	0	5.956	1.121	7	392408	0	cosmic-tagged	15	1	1	0	0																		
mcp2k	18255	1	51208	0	5.979	1.342	7	409620	0	cosmic-tagged	8	1	1	0	0																		
mcp2k	18255	1	51219	0	13.523	9.465	15	1154724	0	nu-candidate	11	1	1	1	0	1.856	186.0	13	-84.382065	-109.69384	14.804672	3.6453238	-10.784863	1.0	0.0	0.7	0.0	870.3589	3.1992245	0.0	3.1992245	4	7.540642
mcp2k	18259	1	51260	0	9.693	5.321	11	1236176	0	nu-candidate	17	1	1	1	0	1.795	24.8	10	-201.44307	97.289345	30.190283	-1.4369873	-13.591919	1.0	1.0	0.7	0.0	94.946625	2.9622607	0.0	2.9622607	2	12.579306
mcp2k	18259	1	51348	0	5.819	0.843	7	350708	0	cosmic-tagged	11	1	1	0	0																		
mcp2k	18255	1	51417	0	5.600	1.062	6	381208	0	cosmic-tagged	13	1	1	0	0																		
mcp2k	18255	1	51428	0	6.063	1.006	8	394016	0	no-beam-flash	10	0	0	0	0																		
mcp2k	18259	1	51546	0	10.200	6.915	12	1279496	0	nu-candidate	16	1	1	1	0	1.390	69.9	9	-158.41599	173.33006	420.86288	0.82493174	-15.0	1.0	0.0	0.7	0.0	580.93365	0.0	0.0	0.0	0	2.0150595
mcp2k	18259	1	51590	0	6.037	0.808	7	350420	0	no-beam-flash	12	0	0	0	0																		
mcp2k	18255	1	51692	0	4.898	1.396	6	459776	0	cosmic-tagged	14	1	1	0	0																		
mcp2k	18259	1	51722	0	8.747	5.622	10	1210072	0	nu-candidate	13	1	1	1	0	0.990	25.5	5	-106.48205	94.0715	89.790794	-1.505972	-2.8951309	1.0	0.0	0.7	0.0	116.52099	44.391705	0.0	44.391705	2	0.0
mcp2k	18255	1	51736	0	4.718	0.871	6	343508	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18255	1	51846	0	5.035	0.805	7	325196	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18255	1	51868	0	8.472	6.015	9	1170220	0	nu-candidate	7	1	1	1	0	1.440	158.5	11	12.020434	-22.955782	211.09755	0.9183949	-15.0	1.0	1.0	0.7	0.0	532.45404	40.72482	0.0	40.72482	6	7.594166
mcp2k	18255	1	51890	0	12.893	9.054	15	1209500	0	nu-candidate	12	1	1	1	0	0.618	289.9	5	57.275867	129.23724	34.07384	5.3089933	-15.0	1.0	0.0	0.7	0.0	1037.1125	0.0	0.0	0.0	0	20.53941
mcp2k	18255	1	51934	0	6.322	1.173	8	435780	0	no-beam-flash	18	0	0	0	0																		
mcp2k	18259	1	51964	0	11.463	7.545	12	1180792	0	nu-candidate	8	1	1	1	0	0.934	202.0	1	-122.077805	34.70054	289.72092	4.983838	-15.0	1.0	0.0	0.7	0.0	714.46295	0.2566932	0.0	0.2566932	1	0.0
mcp2k	18255	1	52044	0	9.194	7.317	11	1232380	0	nu-candidate	12	1	1	1	0	1.974	107.9	21	-85.171974	-118.77299	240.2944	2.0941527	-15.0	1.0	0.0	0.7	0.0	759.9492	4.9280005	0.0	4.9280005	3	2.596642
mcp2k	18255	1	52121	0	9.111	6.207	11	1201564	0	nu-candidate	8	1	1	1	0	1.985	83.6	3	-28.495754	-166.44568	75.290565	2.9737868	-15.0	1.0	0.0	0.7	0.0	541.5106	1.5417101	0.0	1.5417101	1	0.0
mcp2k	18255	1	52220	0	9.132	5.617	11	1162060	0	nu-candidate	11	1	1	1	0	1.801	164.0	7	-126.49317	-80.33426	123.75114	3.1552641	-15.0	1.0	0.0	0.7	0.0	529.78906	1.1162602	0.0	1.1162602	1	5.3988905
mcp2k	18255	1	52286	0	8.986	5.576	10	1220608	0	nu-candidate	16	1	1	1	0	1.206	26.1	7	30.957064	-53.495846	71.83316	-1.2782414	-15.0	1.0	0.0	0.7	0.0	311.0452	1.9432993	0.0	1.9432993	2	98.4617
mcp2k	18255	1	52297	0	5.370	1.314	6	429068	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18259	1	52338	0	11.589	7.849	12	1227256	0	nu-candidate	9	1	1	1	0	1.253	302.5	4	-135.14484	-128.15656	256.1134	2.529683	-15.0	1.0	0.0	0.7	0.0	974.5531	0.0	0.0	0.0	0	7.356576
mcp2k	18255	1	52352	0	6.534	5.139	8	1218096	0	nu-candidate	12	1	1	1	0	0.598	5.4	10	-102.56631	43.335247	338.11807	-1.2318443	-15.0	1.0	0.0	0.7	0.0	104.618484	3.8493872	0.0	3.8493872	4	8.56643
mcp2k	18259	1	52404	0	2.824	1.063	4	419668	0	nu-candidate	11	1	1	0	0																		
mcp2k	18259	1	52558	0	2.752	0.592	4	317468	0	cosmic-tagged	8	1	1	0	0																		
mcp2k	18255	1	52572	0	5.026	1.209	6	441156	0	nu-candidate	15	1	1	0	0																		
mcp2k	18255	1	52605	0	8.810	5.556	9	1171340	0	nu-candidate	9	1	1	1	0	1.080	17.7	8	-163.59795	63.542744	295.1511	-2.443838	-15.0	1.0	1.0	0.7	0.0	287.55685	2.7487729	0.0	2.7487729	1	7.2198453
mcp2k	18255	1	52638	0	8.821	3.779	10	779176	0	cosmic-tagged	15	1	1	1	0	1.843	1.5	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0	0.0
mcp2k	18255	1	52693	0	12.152	8.380	13	1222228	0	nu-candidate	12	1	1	1	0	1.459	198.1	15	89.64581	-50.79679	34.74565	-0.5385806	-11.4816	1.0	1.0	0.7	0.0	820.8662	5.512176	0.0	5.512176	2	0.0
mcp2k	18255	1	52715	0	5.980	1.080	6	399732	0	no-bundle	10	0	1	0	0																		
mcp2k	18255	1	52759	0	7.388	5.257	9	1162856	0	nu-candidate	10	1	1	1	0	1.750	19.5	6	55.72734	-121.28092	369.6323	-1.6327943	-15.0	1.0	0.0	0.7	0.0	245.31424	6.6323447	0.0	6.6323447	5	3.7919495
mcp2k	18255	1	52880	0	3.601	0.842	5	356816	0	no-bundle	7	0	1	0	0																		
mcp2k	18255	1	53001	0	4.851	0.837	6	353688	0	cosmic-tagged	7	1	1	0	0																		
mcp2k	18255	1	53111	0	5.940	1.170	6	410400	0	cosmic-tagged	17	1	1	0	0																		
mcp2k	18259	1	53130	0	9.493	5.461	10	1200224	0	nu-candidate	10	1	1	1	0	1.622	35.8	2	-110.26926	-35.96019	482.3218	0.74541295	-15.0	1.0	0.0	0.7	0.0	373.8905	0.0	0.0	0.0	0	0.0
mcp2k	18259	1	53196	0	7.097	2.197	8	491016	0	cosmic-tagged	12	1	1	0	0																		
mcp2k	18255	1	53342	0	5.991	1.095	6	415208	0	no-beam-flash	13	0	0	0	0																		
mcp2k	18255	1	53474	0	5.916	1.314	7	381596	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18255	1	53584	0	5.872	0.765	7	351936	0	cosmic-tagged	15	1	1	0	0																		
mcp2k	18259	1	53658	0	9.876	5.731	11	1229624	0	nu-candidate	12	1	1	1	0	0.663	95.1	7	-85.18427	-95.1076	1.0535494	-1.6219062	-15.0	1.0	1.0	0.37087446	0.0	500.8421	158.22282	158.22282	0.0	1	139.03542
mcp2k	18255	1	53749	0	5.941	0.934	7	377296	0	cosmic-tagged	11	1	1	0	0																		
mcp2k	18259	1	53790	0	4.708	0.951	6	398524	0	no-bundle	14	0	1	0	0																		
mcp2k	18255	1	53793	0	14.791	10.432	15	1216252	0	nu-candidate	12	1	1	1	0	1.102	247.6	5	84.33698	-21.566639	117.39679	4.859405	-15.0	1.0	0.0	0.7	0.0	1458.8937	66.8507	0.0	66.8507	1	2.5796368
mcp2k	18255	1	53848	0	5.790	1.208	6	436932	0	no-beam-flash	16	0	0	0	0																		
mcp2k	18255	1	53881	0	9.822	5.220	11	1202848	0	nu-candidate	13	2	2	1	0	0.957	79.5	4	90.75763	62.59103	409.35574	-1.3005842	-15.0	1.0	0.0	0.7	0.0	412.60028	0.0	0.0	0.0	0	5.7964287
mcp2k	18259	1	53944	0	4.572	0.568	5	311968	0	cosmic-tagged	6	1	1	0	0																		
mcp2k	18255	1	53980	0	5.826	0.849	6	350096	0	no-beam-flash	9	0	0	0	0																		
mcp2k	18255	1	54068	0	5.030	1.144	6	416348	0	no-beam-flash	15	0	0	0	0																		
mcp2k	18255	1	54156	0	4.998	1.018	6	400308	0	no-beam-flash	12	0	0	0	0																		
mcp2k	18255	1	54255	0	4.920	0.945	6	384168	0	no-beam-flash	13	0	0	0	0																		
mcp2k	18255	1	54332	0	16.803	12.589	18	1254816	0	nu-candidate	14	1	1	1	0	1.968	88.7	46	63.94667	-51.16418	113.44175	-0.4582014	-15.0	1.0	0.0	0.7	0.0	1461.4847	239.26994	166.43782	72.83213	14	188.05804
mcp2k	18259	1	54450	0	5.858	1.195	6	383412	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18255	1	54453	0	11.321	7.181	12	1219828	0	cosmic-tagged	10	1	1	1	0	1.834	40.6	38	-94.64598	-76.25555	204.52461	-0.00771685	-15.0	1.0	0.0	0.7	0.0	608.38513	234.2847	129.90312	104.38157	14	39.972404
mcp2k	18255	1	54464	0	5.832	0.722	6	334868	0	nu-candidate	9	1	1	0	0																		
mcp2k	18255	1	54475	0	8.926	6.340	10	1267324	0	nu-candidate	13	1	1	1	0	1.340	152.1	4	-87.65422	-101.7863	440.07404	1.1337229	-15.0	1.0	0.0	0.7	0.0	335.84525	2.94807	0.0	2.94807	2	14.813849
mcp2k	18255	1	54508	0	9.017	5.516	11	1199064	0	nu-candidate	11	1	1	1	0	1.008	21.0	5	18.982702	-106.845535	200.45772	-1.9821011	-15.0	1.0	0.0	0.7	0.0	245.00838	0.0	0.0	0.0	0	4.5762057
mcp2k	18255	1	54629	0	10.555	7.232	12	1218896	0	nu-candidate	10	1	1	1	0	1.249	134.0	4	-56.474716	66.456024	1.4965242	-1.4772574	-15.0	1.0	1.0	0.61212295	0.0	770.7712	0.0	0.0	0.0	0	3.9927044
mcp2k	18255	1	54640	0	4.952	0.780	6	348768	0	nu-candidate	9	1	1	0	0																		
mcp2k	18259	1	54692	0	4.782	1.159	6	356848	0	cosmic-tagged	8	1	1	0	0																		
mcp2k	18255	1	54706	0	4.606	0.806	5	348012	0	cosmic-tagged	7	1	1	0	0																		
mcp2k	18255	1	54717	0	3.934	1.375	5	419336	0	cosmic-tagged	14	1	1	0	0																		
mcp2k	18255	1	54882	0	5.341	1.454	7	492372	0	cosmic-tagged	15	1	1	0	0																		
mcp2k	18259	1	55154	0	3.983	0.712	5	328496	0	nu-candidate	10	1	1	0	0																		
mcp2k	18259	1	55220	0	9.262	6.003	11	1242144	0	nu-candidate	14	1	1	1	0	1.964	39.4	2	42.30989	-4.3020124	486.72922	1.5750643	-15.0	1.0	0.0	0.7	0.0	429.96838	2.943764	0.0	2.943764	2	0.0
mcp2k	18255	1	55278	0	8.818	5.782	11	1193320	0	nu-candidate	9	1	1	1	0	1.428	128.7	5	-67.86296	84.97799	461.72604	0.48107636	-15.0	1.0	0.0	0.7	0.0	681.71716	1.6185015	0.0	1.6185015	1	2.8855865
mcp2k	18259	1	55286	0	7.686	3.662	9	767408	0	cosmic-tagged	12	1	1	1	0	1.265	1.1	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0	0.0
mcp2k	18255	1	55322	0	11.828	8.590	14	1246736	0	nu-candidate	13	1	1	1	0	1.138	210.9	8	-78.28416	89.53584	188.68645	3.7975674	-15.0	1.0	0.0	0.7	0.0	871.06445	129.70999	0.0	129.70999	3	24.625275
mcp2k	18255	1	55377	0	5.026	1.184	6	420532	0	no-beam-flash	13	0	0	0	0																		
mcp2k	18255	1	55443	0	7.085	4.741	8	1146728	0	nu-candidate	9	1	1	1	0	1.457	5.8	22	10.680427	-31.334263	129.35666	-1.0803319	-15.0	1.0	0.0	0.7	0.0	103.43925	18.10373	0.0	18.10373	11	15.375928
mcp2k	18255	1	55542	0	12.695	8.413	14	1195676	0	nu-candidate	9	1	1	1	0	0.871	250.2	2	-57.02656	-61.394695	123.553444	4.0321846	-15.0	1.0	0.0	0.7	0.0	797.70166	0.0	0.0	0.0	0	3.312637
mcp2k	18255	1	55740	0	11.477	7.421	13	1214284	0	nu-candidate	12	1	1	1	0	1.380	162.5	17	-56.535168	133.2227	253.1002	0.1942839	-15.0	1.0	1.0	0.7	0.0	454.32413	912.24304	0.0	912.24304	8	14.222723
mcp2k	18259	1	55770	0	4.922	1.119	6	411696	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18255	1	55773	0	6.015	0.757	7	330928	0	no-beam-flash	12	0	0	0	0																		
mcp2k	18255	1	55806	0	5.770	0.767	6	347404	0	nu-candidate	9	1	1	0	0																		
mcp2k	18255	1	56136	0	4.761	0.823	5	351660	0	nu-candidate	12	1	1	0	0																		
mcp2k	18259	1	56144	0	3.712	0.741	5	342980	0	nu-candidate	14	1	1	0	0																		
mcp2k	18255	1	56180	0	11.067	7.302	12	1203780	0	nu-candidate	10	1	1	1	0	1.610	119.3	20	-173.53613	40.04068	229.12323	2.3329058	-15.0	1.0	0.0	0.7	0.0	866.6362	162.13719	0.0	162.13719	5	74.582245
mcp2k	18255	1	56257	0	5.103	1.046	7	371080	0	cosmic-tagged	11	1	1	0	0																		
mcp2k	18255	1	56290	0	3.881	0.880	5	363884	0	cosmic-tagged	11	1	1	0	0																		
mcp2k	18255	1	56334	0	3.917	1.087	5	423036	0	nu-candidate	15	1	1	0	0																		
mcp2k	18255	1	56466	0	4.734	0.806	5	353852	0	cosmic-tagged	9	1	1	0	0																		
mcp2k	18255	1	56521	0	8.556	5.065	9	1190728	0	nu-candidate	11	2	2	1	0	1.887	2.2	2	-59.201035	-183.83098	401.4311	-2.1257582	-15.0	1.0	0.0	0.7	0.0	23.465488	0.0	0.0	0.0	0	3.0614233
mcp2k	18255	1	56763	0	8.567	5.407	9	1162296	0	nu-candidate	9	1	1	1	0	1.094	20.7	6	187.69356	121.40806	109.616234	0.030121572	-15.0	1.0	1.0	0.7	0.0	465.76697	1.5004323	0.0	1.5004323	1	2.3533268
mcp2k	18255	1	56829	0	4.893	0.983	6	353100	0	cosmic-tagged	9	1	1	0	0																		
mcp2k	18255	1	56862	0	4.903	0.766	6	336204	0	cosmic-tagged	5	1	1	0	0																		
mcp2k	18255	1	56906	0	5.989	0.929	7	364208	0	cosmic-tagged	8	1	1	0	0																		
mcp2k	18255	1	56939	0	11.117	6.748	13	1210688	0	nu-candidate	9	1	1	1	0	0.831	201.0	5	21.145117	-83.80035	100.12593	4.097802	-15.0	1.0	0.0	0.7	0.0	827.35913	2.2192142	0.0	2.2192142	2	6.0374627
mcp2k	18255	1	56961	0	6.125	1.287	8	448468	0	nu-candidate	15	1	1	0	0																		
mcp2k	18255	1	56972	0	10.029	6.248	12	1230000	0	nu-candidate	11	1	1	1	0	0.946	44.0	8	178.88824	60.260185	78.66574	-0.6900729	-4.609346	1.0	0.0	0.7	0.0	296.93106	2.4890697	0.0	2.4890697	2	0.0
mcp2k	18255	1	57148	0	5.038	1.436	7	422716	0	cosmic-tagged	11	1	1	0	0																		
mcp2k	18255	1	57280	0	8.707	5.195	10	1205200	0	nu-candidate	18	1	1	1	0	1.900	27.1	6	171.76875	-6.4022245	284.67273	-2.183097	-15.0	1.0	0.0	0.7	0.0	210.8965	2.779691	0.0	2.779691	2	5.927001
mcp2k	18255	1	57291	0	4.725	0.743	6	350092	0	no-beam-flash	5	0	0	0	0																		
mcp2k	18255	1	57346	0	11.613	7.749	13	1346672	0	nu-candidate	12	1	1	1	0	1.437	371.2	7	-187.33171	-181.80498	119.28174	3.8095937	-15.0	1.0	0.0	0.7	0.0	1015.138	4.722031	0.0	4.722031	4	5.7663584
mcp2k	18255	1	57577	0	10.387	6.592	12	1152444	0	nu-candidate	10	1	1	1	0	1.651	221.0	5	29.607805	-96.1369	264.9682	4.679071	-15.0	1.0	0.0	0.7	0.0	841.47046	1.6871454	0.0	1.6871454	2	4.482715
mcp2k	18255	1	57665	0	5.042	1.015	6	386632	0	nu-candidate	10	1	1	0	0																		
mcp2k	18255	1	57709	0	8.766	6.251	9	1167616	0	nu-candidate	11	1	1	1	0	1.987	86.5	18	81.54066	-9.212287	64.98357	-0.48534188	-15.0	1.0	0.0	0.7	0.0	823.1018	15.669736	0.0	15.669736	4	8.637619
mcp2k	18255	1	57731	0	7.197	1.022	8	393116	0	nu-candidate	14	1	1	0	0																		
mcp2k	18255	1	57742	0	8.986	6.006	10	1148708	0	nu-candidate	10	1	1	1	0	0.556	139.9	6	-38.563545	-95.08929	330.62958	2.600011	-15.0	1.0	0.0	0.7	0.0	633.4368	1.1712327	0.0	1.1712327	1	7.2654543
mcp2k	18255	1	57753	0	7.223	1.698	8	428672	0	cosmic-tagged	16	1	1	0	0																		
mcp2k	18255	1	57764	0	4.720	0.605	5	310352	0	cosmic-tagged	4	1	1	0	0																		
mcp2k	18255	1	58006	0	9.954	6.162	11	1160616	0	nu-candidate	8	1	1	1	0	0.643	43.8	25	160.84949	-20.272133	143.69547	0.90723455	-15.0	1.0	1.0	0.7	0.0	446.50854	27.44475	0.0	27.44475	6	4.1954165
mcp2k	18255	1	58072	0	9.952	6.134	11	1171256	0	nu-candidate	10	1	1	1	0	1.609	106.5	8	-86.79585	-98.75245	165.31705	1.6759074	-15.0	1.0	0.0	0.7	0.0	512.56335	12.261108	8.226248	4.03486	4	5.584655
mcp2k	18255	1	58237	0	5.124	1.517	6	476768	0	nu-candidate	18	1	1	0	0																		
mcp2k	18255	1	58325	0	8.895	5.900	10	1192836	0	nu-candidate	11	1	1	1	0	1.265	83.3	10	84.911285	-53.2643	93.2936	3.7929525	-15.0	1.0	0.0	0.7	0.0	408.5625	0.0	0.0	0.0	0	12.141266
mcp2k	18255	1	58523	0	3.743	0.756	4	317540	0	no-beam-flash	8	0	0	0	0																		
mcp2k	18255	1	58787	0	5.118	0.912	7	377140	0	cosmic-tagged	11	1	1	0	0																		
mcp2k	18255	1	58919	0	10.800	6.501	12	1171332	0	nu-candidate	11	1	1	1	0	1.430	114.9	12	-55.011135	10.58381	325.75424	4.3149085	-15.0	1.0	0.0	0.7	0.0	505.7095	0.0	0.0	0.0	0	8.488769
mcp2k	18255	1	65266	0	7.488	5.265	8	1176892	0	nu-candidate	8	1	1	1	0	0.969	48.0	9	-72.13246	168.63077	203.57884	-0.32151222	-15.0	1.0	0.0	0.7	0.0	318.2353	51.42721	51.42721	0.0	1	29.39789
mcp2k	18255	1	65376	0	4.741	0.609	5	316416	0	nu-candidate	6	1	1	0	0																		
mcp2k	18255	1	65508	0	4.933	0.689	6	327212	0	no-beam-flash	10	0	0	0	0																		
mcp2k	18255	1	65948	0	9.144	5.622	10	1161260	0	nu-candidate	9	1	1	1	0	1.926	39.4	13	-168.23604	44.416286	98.89962	0.72594774	-15.0	1.0	0.0	0.7	0.0	775.381	6.202016	0.0	6.202016	3	157.64294
mcp2k	18255	1	66124	0	5.829	1.458	6	464632	0	cosmic-tagged	16	1	1	0	0																		
